observation_id,species_key,species_common,species_type,species_role,observed_date,year,month,day,day_of_year,season,latitude,longitude,place_guess,scientific_name,quality_grade
38500748,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-02-10,2020,2,10,41,winter,12.9147777557,77.6867904663,"WIpro Corporate Office, Kaikondrahalli, Bengaluru, Karnataka 560035, India",Apis dorsata,research
39037049,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-02-22,2020,2,22,53,winter,13.0199,77.5691305556,"Bangalore, Karnataka, India",Apis dorsata,research
39037071,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-02-22,2020,2,22,53,winter,13.0197194444,77.5692055556,"Bangalore, Karnataka, India",Apis dorsata,research
41855850,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-04-11,2020,4,11,102,pre_monsoon,13.0675032778,77.5784810833,"Canara Bank Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka 560097, India",Apis dorsata,research
43852999,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-04-27,2020,4,27,118,pre_monsoon,13.1225299001,77.6082826795,Bengaluru,Apis dorsata,research
43874964,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-04-25,2020,4,25,116,pre_monsoon,13.0847066,77.6453984997,"Bangalore, Karnataka, India",Apis dorsata,research
43874967,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-04-25,2020,4,25,116,pre_monsoon,13.0847066,77.6453984997,"Bangalore, Karnataka, India",Apis dorsata,research
46195745,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-05-17,2020,5,17,138,pre_monsoon,13.0575444769,77.6399883427,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",Apis dorsata,research
46641839,apis_dorsata,Giant Honey Bee,bee,pollinator,2019-07-07,2019,7,7,188,monsoon,13.3231027778,77.1626972222,"Aralihalli, Karnataka 572104, India",Apis dorsata,research
46980677,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-05-23,2020,5,23,144,pre_monsoon,13.0575444769,77.6399883427,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",Apis dorsata,research
47605089,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-05-28,2020,5,28,149,pre_monsoon,12.90199667,77.66577167,"Haralur, Bengaluru, Karnataka, IN",Apis dorsata,research
47608985,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-05-28,2020,5,28,149,pre_monsoon,12.9715987467,77.5945626944,Bengaluru,Apis dorsata,research
48751352,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-06-07,2020,6,7,159,monsoon,13.2368522778,77.2641016667,"Karnataka 562111, India",Apis dorsata,research
49093633,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-06-10,2020,6,10,162,monsoon,13.0783795235,77.492385499,"Karnataka, IN",Apis dorsata,research
49541346,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-06-14,2020,6,14,166,monsoon,13.0547609093,77.5424370422,Bengaluru,Apis dorsata,research
50291535,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-06-20,2020,6,20,172,monsoon,16.8865018516,75.7099055128,"Bhutnal Lake, Bijapur, Karnataka, India",Apis dorsata,research
51543040,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-01,2020,7,1,183,monsoon,13.0497418026,77.551864278,"HMT Main Road, Bengaluru, KA, IN",Apis dorsata,research
51996793,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-05-17,2020,5,17,138,pre_monsoon,13.6538464707,74.9337263811,"Heggodlu, Siddapura, Udupi, Karnataka, India",Apis dorsata,research
52111746,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-06,2020,7,6,188,monsoon,12.9579395002,77.7067447454,"Munnekollal, Bengaluru, Karnataka, India",Apis dorsata,research
52137885,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-06,2020,7,6,188,monsoon,13.0578095229,77.6390541717,"Ferns Residency, Kothanur, Bengaluru, Karnataka 560077, India ",Apis dorsata,research
52329710,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-07,2020,7,7,189,monsoon,13.070144,77.5857480833,"383/A, 4th Main, Rajiv Gandhi Nagar Layout, NTI Housing Society 2nd phase, (Near Sahakarnagar Railway Underpass), Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560097, India",Apis dorsata,research
52541876,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-05,2020,7,5,187,monsoon,13.0690211111,77.6126333333,"Sri Ramapura Cross, Bengaluru, Karnataka 560064, India",Apis dorsata,research
53182745,apis_dorsata,Giant Honey Bee,bee,pollinator,2019-07-07,2019,7,7,188,monsoon,13.3231027778,77.1626972222,"Aralihalli, Karnataka 572104, India",Apis dorsata,research
53550985,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-19,2020,7,19,201,monsoon,12.8655969612,77.5217172503,Nagegowdanapalya,Apis dorsata,research
54537186,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-23,2020,7,23,205,monsoon,13.0578095229,77.6390541717,Ferns Residency,Apis dorsata,research
54614209,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-07-28,2020,7,28,210,monsoon,12.8160487422,77.6793811843,Bommasandra Industrial Area,Apis dorsata,research
55023032,apis_dorsata,Giant Honey Bee,bee,pollinator,2019-02-09,2019,2,9,40,winter,13.370154,77.6834551,"Nandi Hills, Karnataka, India",Apis dorsata,research
56112800,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-08-08,2020,8,8,221,monsoon,13.1231003411,77.9642582905,"Nandagudi, Uddappanahalli, Karnataka, India",Apis dorsata,research
56114229,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-08-11,2020,8,11,224,monsoon,12.8160487422,77.6793811843,Bommasandra Industrial Area,Apis dorsata,research
56283371,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-08-13,2020,8,13,226,monsoon,13.0689606,77.6126264,Bengaluru,Apis dorsata,research
56823137,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-08-18,2020,8,18,231,monsoon,12.864314363,77.5212750211,Sobha Sunscape,Apis dorsata,research
58006294,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-03-31,2020,3,31,91,pre_monsoon,13.3000716671,77.4173018709,"Karnataka 561204, India",Apis dorsata,research
58313591,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-09-02,2020,9,2,246,monsoon,12.8898418657,74.8410085961,"Kapikad, Mangalore, Karnataka, India",Apis dorsata,research
58386579,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-09-03,2020,9,3,247,monsoon,16.8491614843,75.712687634,"Bangaramma Sajjan Campus, Vijayapura, KA, IN",Apis dorsata,research
58483508,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-09-04,2020,9,4,248,monsoon,12.916575,77.67873333,"Kaikondrahalli, Bengaluru, KA, IN",Apis dorsata,research
59114738,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-09-10,2020,9,10,254,monsoon,13.0762259921,77.5761064742,"Vignana Kendra, Bengaluru, Karnataka, India",Apis dorsata,research
59129231,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-05-26,2020,5,26,147,pre_monsoon,13.0759490236,77.5758221575,"Vignana Kendra, Bengaluru, Karnataka, India",Apis dorsata,research
59140751,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-05-26,2020,5,26,147,pre_monsoon,13.0759666653,77.5758124811,"Vignana Kendra, Bengaluru, Karnataka, India",Apis dorsata,research
59308389,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-08-08,2020,8,8,221,monsoon,12.9901508706,77.6624017954,Prestige Greenwoods,Apis dorsata,research
59664486,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-09-15,2020,9,15,259,monsoon,12.8655969612,77.5217172503,Nagegowdanapalya,Apis dorsata,research
60679396,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-09-25,2020,9,25,269,monsoon,13.0667287222,77.5774327222,"Canara Bank Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka, India",Apis dorsata,research
61931342,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-06,2020,10,6,280,post_monsoon,12.8643516251,77.5202896446,Sobha Sunbeam 1,Apis dorsata,research
61954063,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-07,2020,10,7,281,post_monsoon,12.8643516251,77.5202896446,"Shobha Hills View Apartment, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Apis dorsata,research
62286333,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-10,2020,10,10,284,post_monsoon,12.5198144081,76.8403100967,"Karnataka 571402, India",Apis dorsata,research
62376113,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-12,2020,10,12,286,post_monsoon,13.1088152778,77.6067765833,"Maruthi Nagar, Yelahanka, Bengaluru, Karnataka 560064, India",Apis dorsata,research
63155644,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-21,2020,10,21,295,post_monsoon,13.2266023,77.5467315,Bisuvanahalli,Apis dorsata,research
63222046,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-08-14,2020,8,14,227,monsoon,12.8676571453,75.0388362631,Nandavara,Apis dorsata,research
63370820,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-15,2020,10,15,289,post_monsoon,13.1623166,75.8679195,"Belur, Karnataka, India",Apis dorsata,research
63941608,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-11-01,2020,11,1,306,post_monsoon,12.8643558743,77.5202896446,"Shobha Hills View Apartment, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Apis dorsata,research
64584668,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-11-10,2020,11,10,315,post_monsoon,14.7166245147,76.744293049,"Molakalmuru, Karnataka 577535, India",Apis dorsata,research
64663549,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-11-11,2020,11,11,316,post_monsoon,13.0651159722,77.6480399722,"Anjanappa Layout, Narayanapura, Bengaluru, Karnataka 560077, India",Apis dorsata,research
66038320,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-03,2020,12,3,338,winter,12.9374168727,77.7083150041,"Balagere, Bengaluru, KA, IN",Apis dorsata,research
66760137,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-18,2020,12,18,353,winter,16.8677593924,75.6869994376," Deserted Monuments, Ittangihal Rd, Bijapur Bijapur, IN-KA",Apis dorsata,research
66772758,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-19,2020,12,19,354,winter,13.065127,77.648424,"Narayanapura, Bengaluru, Karnataka 560077, India",Apis dorsata,research
66816592,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-20,2020,12,20,355,winter,12.8571865,77.508911,"Rachanamadu, Karnataka, India",Apis dorsata,research
66816601,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-20,2020,12,20,355,winter,12.8571865,77.508911,"Rachanamadu, Karnataka, India",Apis dorsata,research
67036206,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-25,2020,12,25,360,winter,12.9160972222,77.6787861111,"21, Pushpaveni Layout, Maruti Nagar, Kaikondrahalli, Bengaluru, Karnataka 560035, India",Apis dorsata,research
67081940,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-26,2020,12,26,361,winter,12.8788403282,77.5297049619,"Bengaluru, Karnataka, India",Apis dorsata,research
67194546,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-26,2020,12,26,361,winter,15.1661701357,74.6325242333,"Kulgi Nature Camp, Uttara Kannada, Karnataka, India",Apis dorsata,research
67242665,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-24,2020,12,24,359,winter,12.8789282066,77.5300911069,Sobha Forest View,Apis dorsata,research
67456233,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-01,2021,1,1,1,winter,12.90630625,77.6767617222,"Kasavanahalli, Karnataka 560035, India",Apis dorsata,research
67783071,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-08,2021,1,8,8,winter,13.1230895808,77.9642930316,"Nandagudi, Uddappanahalli, Karnataka, India",Apis dorsata,research
67829948,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-10,2021,1,10,10,winter,12.9074207,77.6858892,"Rainbow Drive, Halanayakanahalli, Karnataka 560035, India",Apis dorsata,research
68044258,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-14,2021,1,14,14,winter,13.065063,77.648097,"Anjanappa Layout, Narayanapura, Bengaluru, Karnataka 560077, India",Apis dorsata,research
68369743,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-20,2021,1,20,20,winter,12.969340772,77.7205276117,Kundalahalli Lake,Apis dorsata,research
68435270,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-20,2021,1,20,20,winter,14.5429335002,74.3136527762,"15, Dandebagh, Gokarna, Karnataka 581326, India",Apis dorsata,research
68592088,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-23,2021,1,23,23,winter,12.447032785,76.5801938251,"Karnataka 571455, India",Apis dorsata,research
68926732,apis_dorsata,Giant Honey Bee,bee,pollinator,2019-04-28,2019,4,28,118,pre_monsoon,12.974405,77.59762,"NH 275, Bengaluru, KA, IN",Apis dorsata,research
68955249,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-09-06,2020,9,6,250,monsoon,13.1570191744,77.5728267758,Nagadasanahalli Lake,Apis dorsata,research
69081902,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-02-03,2021,2,3,34,winter,13.065137,77.648097,"Anjanappa Layout, Narayanapura, Bengaluru, Karnataka 560077, India",Apis dorsata,research
69301592,apis_dorsata,Giant Honey Bee,bee,pollinator,2019-04-19,2019,4,19,109,pre_monsoon,12.9813768684,77.2296452049,"Karnataka, IN",Apis dorsata,research
69851626,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-02-13,2021,2,13,44,winter,12.8742055,77.5272426,"Adarsha Layout, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",Apis dorsata,research
70138581,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-12-27,2020,12,27,362,winter,13.270497,76.3780169722,"Siddapura, Karnataka, India",Apis dorsata,research
70240439,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-02-27,2021,2,27,58,winter,12.9755305556,77.5909344444,"Nunegundlapalli, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",Apis dorsata,research
70306421,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-02-28,2021,2,28,59,winter,12.9352667515,77.6244807243,Koramangala,Apis dorsata,research
70482124,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-03-03,2021,3,3,62,pre_monsoon,13.0284472488,77.7101476659,"Karnataka, IN",Apis dorsata,research
70870545,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-03-09,2021,3,9,68,pre_monsoon,13.1005076081,77.7022403042,"Chikkasandra South Taluka, Bengaluru, KA, IN",Apis dorsata,research
71495671,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-26,2021,1,26,26,winter,13.1834704291,77.5971644372,"Embassy Riding School, Kuduragere, Karnataka 562157, India",Apis dorsata,research
71611395,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-03-20,2021,3,20,79,pre_monsoon,12.878924,77.5300912,"100 Feet Road, Off, Kanakapura Rd, Banashankari 6th Stage, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",Apis dorsata,research
72273484,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-03-28,2021,3,28,87,pre_monsoon,12.894923989,77.5917272999,Doresani Palya Forest Campus,Apis dorsata,research
74370021,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-04-18,2021,4,18,108,pre_monsoon,12.9064702988,77.5868225098,Bengaluru,Apis dorsata,research
74507635,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-08-28,2020,8,28,241,monsoon,12.9126925,77.6732975,"Kaikondrahalli Lake, Valliyamma Layout, Haralur, Karnataka 560103",Apis dorsata,research
74510344,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-10,2021,1,10,10,winter,12.9052013,77.6865383,"Rainbow Drive, Halanayakanahalli, Karnataka 560035, India",Apis dorsata,research
74805130,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-03-21,2021,3,21,80,pre_monsoon,12.8577087479,77.5193998218,"Shobha Hills View Apartment, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",Apis dorsata,research
75693590,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-04-29,2021,4,29,119,pre_monsoon,13.072741,77.5847009722,"Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka, India",Apis dorsata,research
79949413,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-05-21,2021,5,21,141,pre_monsoon,12.9139991289,77.6475725323,"Vanganahalli, 1st Sector, HSR Layout, Bengaluru, Karnataka 560102, India",Apis dorsata,research
80126523,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-05-24,2021,5,24,144,pre_monsoon,12.92695295,77.5436,"11th Main Road, Bengaluru, KA, IN",Apis dorsata,research
80829351,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-05-30,2021,5,30,150,pre_monsoon,12.8991784974,77.6669907197,Haralur,Apis dorsata,research
82261253,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-06-09,2021,6,9,160,monsoon,12.3093675,76.6026389,"Bogadi Kere, Bogadi 2nd Stage North, Mysuru, Karnataka 570026",Apis dorsata,research
82302198,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-06-08,2021,6,8,159,monsoon,12.9690232,77.6898133,Home of,Apis dorsata,research
83254137,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-06-16,2021,6,16,167,monsoon,12.9150945315,77.4696979879,"Kengeri Satellite Town, Bengaluru, Karnataka, India",Apis dorsata,research
83857884,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-06-20,2021,6,20,171,monsoon,13.0673619722,77.572231,"187/16, Sir MV Layout, Dhanalakshmi Layout, Virupakshapura, Bengaluru, Karnataka 560097, India",Apis dorsata,research
84665381,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-06-26,2021,6,26,177,monsoon,13.06741,77.572265,"187/16, Sir MV Layout, Dhanalakshmi Layout, Virupakshapura, Bengaluru, Karnataka 560097, India",Apis dorsata,research
85422581,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-07-03,2021,7,3,184,monsoon,12.9690399722,77.7405609722,"34/4, Phase 1, Whitefield, Bengaluru, Karnataka 560066, India",Apis dorsata,research
85735955,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-07-05,2021,7,5,186,monsoon,12.8789282066,77.5300911069,Sobha Forest View,Apis dorsata,research
85936198,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-01,2020,10,1,275,post_monsoon,12.9150945315,77.4696979879,"Kengeri Satellite Town, Bengaluru, Karnataka, India",Apis dorsata,research
87242116,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-03-07,2021,3,7,66,pre_monsoon,12.912108281,77.5462473929,Chikkalsandra,Apis dorsata,research
87242750,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-02-23,2021,2,23,54,winter,12.912108281,77.5462473929,Chikkalasandra,Apis dorsata,research
87251847,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-07-15,2021,7,15,196,monsoon,13.07245675,77.63761275,"40, Police Quarters, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",Apis dorsata,research
88818249,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-07-27,2021,7,27,208,monsoon,13.0604558,77.657084,"Koel's Pizzeria Cross, Road, Hanumanthappa Layout, Kyalasanahalli, Bengaluru, Karnataka 560077, India",Apis dorsata,research
90860927,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-08-10,2021,8,10,222,monsoon,13.4059333658,77.4396523833,halu chilume gange temple,Apis dorsata,research
91084771,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-08-13,2021,8,13,225,monsoon,13.7361129722,75.629715,"Karnataka 577115, India",Apis dorsata,research
91085874,apis_dorsata,Giant Honey Bee,bee,pollinator,2019-01-31,2019,1,31,31,winter,12.2276276,76.6123884,"Kalalavadi, Karnataka, India",Apis dorsata,research
91621958,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-02-28,2021,2,28,59,winter,12.9807748795,77.6299667358,"Bangalore, IN-KA, IN",Apis dorsata,research
92079451,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-08-22,2021,8,22,234,monsoon,12.9866216,77.7444506,Kadugodi tree park,Apis dorsata,research
92678846,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-08-27,2021,8,27,239,monsoon,12.84275,77.724463,"Nambiar Bellezea, Bommasandra, Karnataka 560099, India",Apis dorsata,research
92749024,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-08-28,2021,8,28,240,monsoon,13.0724678524,77.637700662,"40, Police Quarters, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",Apis dorsata,research
93352125,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-09-02,2021,9,2,245,monsoon,13.0329246521,77.6634750366,Bengaluru,Apis dorsata,research
94095130,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-09-08,2021,9,8,251,monsoon,12.2704249134,76.7756307185,"Varakodu Scrub Forest, Mysuru, Karnataka, India",Apis dorsata,research
95618773,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-09-08,2021,9,8,251,monsoon,12.9943424958,77.7321019242,"Forest Training Institute, Bengaluru, KA, IN",Apis dorsata,research
96759915,apis_dorsata,Giant Honey Bee,bee,pollinator,2020-10-11,2020,10,11,285,post_monsoon,12.3238606106,76.9175399041,"Vadgal, Mysuru, Karnataka, India",Apis dorsata,research
96864228,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-10-02,2021,10,2,275,post_monsoon,13.0725960833,77.6376990278,"26, Police Quarters, RK Hegde Nagar, Bengaluru, Karnataka 560077, India",Apis dorsata,research
96886291,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-10-02,2021,10,2,275,post_monsoon,12.8787043616,77.5295869449,"100 Feet Road, Off, Kanakapura Rd, Banashankari 6th Stage, Lingadeeranahalli, Bengaluru, Karnataka 560062, India",Apis dorsata,research
97368356,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-10-06,2021,10,6,279,post_monsoon,12.9150945315,77.4696979879,"Kengeri Satellite Town, Bengaluru, Karnataka, India",Apis dorsata,research
97757668,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-10-09,2021,10,9,282,post_monsoon,12.8543147,77.5099453,"Thatguni Post, Kanakpura Road, Bengaluru, Karnataka 560082, India",Apis dorsata,research
98723220,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-09-26,2021,9,26,269,monsoon,12.9507432,77.5847773,"Mavalli, Bengaluru, Karnataka 560004, India",Apis dorsata,research
99961152,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-07-26,2021,7,26,207,monsoon,12.8956207615,77.6025469601,IIM Bangalore,Apis dorsata,research
100312118,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-11-01,2021,11,1,305,post_monsoon,13.158234023,75.8379008621,"Konerlu, Karnataka",Apis dorsata,research
100453153,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-11-06,2021,11,6,310,post_monsoon,12.824451,77.72821495,"Muthanallur Lake, Bengaluru, KA, IN",Apis dorsata,research
100845798,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-01-08,2021,1,8,8,winter,13.1234792852,77.963935383,"Nandagudi, Uddappanahalli, Karnataka, India",Apis dorsata,research
101063090,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-11-14,2021,11,14,318,post_monsoon,13.1211265256,77.6133408397,Nitesh Central Park,Apis dorsata,research
101607927,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-11-21,2021,11,21,325,post_monsoon,12.8731521089,77.5204563136,"Pavamanapura, Bengaluru, Karnataka, India",Apis dorsata,research
102072019,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-11-27,2021,11,27,331,post_monsoon,13.086963,78.335683,"Oorakuntemittur, Karnataka, India",Apis dorsata,research
102531647,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-12-04,2021,12,4,338,winter,13.0939806,77.5778781,"NCBS Housing Complex, 6th B Main Road, 3rd Stage, Chikka Bommasandra, Behind Yalahanka New Town Bus stand, Saradha Nagar, Udaya Layout, Yelahanka New Town, Bengalore, Karnataka 560064, India",Apis dorsata,research
102994492,apis_dorsata,Giant Honey Bee,bee,pollinator,2021-12-12,2021,12,12,346,winter,12.8543147,77.5099453,"Thatguni Post, Kanakpura Road, Bengaluru, Karnataka 560082, India",Apis dorsata,research
