id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name
37084866,2019-12-27,chinmay_c_m,research,https://www.inaturalist.org/observations/37084866,https://inaturalist-open-data.s3.amazonaws.com/photos/58732869/medium.jpeg,"SHIVASKANDA RESIDENCY 1st cross, new sunkalpalya extension concept city, uttarahalli main road, opp mahaveer lake apartment, Green View Layout, Kengeri, Bengaluru, Karnataka 560060, India",12.9068088531,77.4930648804,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
37264855,2019-12-07,rejilkrishna_pr,research,https://www.inaturalist.org/observations/37264855,https://inaturalist-open-data.s3.amazonaws.com/photos/59045588/medium.jpeg,Coorg,12.4244205449,75.7381857187,Kodagu,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
38292301,2020-01-23,vinodborse,research,https://www.inaturalist.org/observations/38292301,https://inaturalist-open-data.s3.amazonaws.com/photos/60835201/medium.jpeg,"Mysuru, Karnataka, India",12.3679199251,76.4808181567,Mysore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
38500748,2020-02-10,lifemeetsthelens,research,https://www.inaturalist.org/observations/38500748,https://static.inaturalist.org/photos/61198830/medium.jpeg,"WIpro Corporate Office, Kaikondrahalli, Bengaluru, Karnataka 560035, India",12.9147777557,77.6867904663,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
39037049,2020-02-22,kiranghadge,research,https://www.inaturalist.org/observations/39037049,https://inaturalist-open-data.s3.amazonaws.com/photos/61940305/medium.jpeg,"Bangalore, Karnataka, India",13.0199,77.5691305556,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
39037071,2020-02-22,kiranghadge,research,https://www.inaturalist.org/observations/39037071,https://inaturalist-open-data.s3.amazonaws.com/photos/61940408/medium.jpeg,"Bangalore, Karnataka, India",13.0197194444,77.5692055556,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
41855850,2020-04-11,vijaykarthick,research,https://www.inaturalist.org/observations/41855850,https://inaturalist-open-data.s3.amazonaws.com/photos/66416008/medium.jpeg,"Canara Bank Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka 560097, India",13.0675032778,77.5784810833,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
43852999,2020-04-27,bhuvanvb,research,https://www.inaturalist.org/observations/43852999,https://inaturalist-open-data.s3.amazonaws.com/photos/69549933/medium.jpeg,Bengaluru,13.1225299001,77.6082826795,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
43874964,2020-04-25,kashvi_chandan,research,https://www.inaturalist.org/observations/43874964,https://inaturalist-open-data.s3.amazonaws.com/photos/69576938/medium.jpg,"Bangalore, Karnataka, India",13.0847066,77.6453984997,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
43874967,2020-04-25,kashvi_chandan,research,https://www.inaturalist.org/observations/43874967,https://inaturalist-open-data.s3.amazonaws.com/photos/69576951/medium.jpg,"Bangalore, Karnataka, India",13.0847066,77.6453984997,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
46195745,2020-05-17,subhadrad,research,https://www.inaturalist.org/observations/46195745,https://inaturalist-open-data.s3.amazonaws.com/photos/73269428/medium.jpg,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",13.0575444769,77.6399883427,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
46641839,2019-07-07,kiranghadge,research,https://www.inaturalist.org/observations/46641839,https://inaturalist-open-data.s3.amazonaws.com/photos/73974858/medium.jpg,"Aralihalli, Karnataka 572104, India",13.3231027778,77.1626972222,Tumkur,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
46980677,2020-05-23,subhadrad,research,https://www.inaturalist.org/observations/46980677,https://inaturalist-open-data.s3.amazonaws.com/photos/74502624/medium.jpg,"Ferns Residency, Kothanur, Kothnur Narayanapura, Karnataka 560077, India",13.0575444769,77.6399883427,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
47605089,2020-05-28,drsarikakhurana,research,https://www.inaturalist.org/observations/47605089,https://static.inaturalist.org/photos/75509371/medium.jpg,"Haralur, Bengaluru, Karnataka, IN",12.90199667,77.66577167,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
47608985,2020-05-28,snezana,research,https://www.inaturalist.org/observations/47608985,https://static.inaturalist.org/photos/75515230/medium.jpeg,Bengaluru,12.9715987467,77.5945626944,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
48751352,2020-06-07,rajkamal,research,https://www.inaturalist.org/observations/48751352,https://inaturalist-open-data.s3.amazonaws.com/photos/77371505/medium.jpg,"Karnataka 562111, India",13.2368522778,77.2641016667,Bangalore Rural,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
49093633,2020-06-10,nikunj11,research,https://www.inaturalist.org/observations/49093633,https://inaturalist-open-data.s3.amazonaws.com/photos/77926723/medium.jpeg,"Karnataka, IN",13.0783795235,77.492385499,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
49541346,2020-06-14,nikunj11,research,https://www.inaturalist.org/observations/49541346,https://inaturalist-open-data.s3.amazonaws.com/photos/78648638/medium.jpeg,Bengaluru,13.0547609093,77.5424370422,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
50291535,2020-06-20,rameshdesai,research,https://www.inaturalist.org/observations/50291535,https://static.inaturalist.org/photos/79856946/medium.jpeg,"Bhutnal Lake, Bijapur, Karnataka, India",16.8865018516,75.7099055128,Bijapur,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
51543040,2020-07-01,rakesh25,research,https://www.inaturalist.org/observations/51543040,https://static.inaturalist.org/photos/81899265/medium.jpg,"HMT Main Road, Bengaluru, KA, IN",13.0497418026,77.551864278,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
51996793,2020-05-17,colorsinframes,research,https://www.inaturalist.org/observations/51996793,https://inaturalist-open-data.s3.amazonaws.com/photos/82639718/medium.jpeg,"Heggodlu, Siddapura, Udupi, Karnataka, India",13.6538464707,74.9337263811,Udupi,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
52111746,2020-07-06,srushtibokil,research,https://www.inaturalist.org/observations/52111746,https://inaturalist-open-data.s3.amazonaws.com/photos/82821794/medium.jpeg,"Munnekollal, Bengaluru, Karnataka, India",12.9579395002,77.7067447454,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
52137885,2020-07-06,subhadrad,research,https://www.inaturalist.org/observations/52137885,https://inaturalist-open-data.s3.amazonaws.com/photos/82862746/medium.jpg,"Ferns Residency, Kothanur, Bengaluru, Karnataka 560077, India ",13.0578095229,77.6390541717,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
52329710,2020-07-07,ashwinv,research,https://www.inaturalist.org/observations/52329710,https://inaturalist-open-data.s3.amazonaws.com/photos/83180824/medium.jpeg,"383/A, 4th Main, Rajiv Gandhi Nagar Layout, NTI Housing Society 2nd phase, (Near Sahakarnagar Railway Underpass), Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560097, India",13.070144,77.5857480833,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
52541876,2020-07-05,aswathynarayanan,research,https://www.inaturalist.org/observations/52541876,https://static.inaturalist.org/photos/83531178/medium.jpeg,"Sri Ramapura Cross, Bengaluru, Karnataka 560064, India",13.0690211111,77.6126333333,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
53182745,2019-07-07,kiranghadge,research,https://www.inaturalist.org/observations/53182745,https://inaturalist-open-data.s3.amazonaws.com/photos/84573022/medium.jpg,"Aralihalli, Karnataka 572104, India",13.3231027778,77.1626972222,Tumkur,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
53550985,2020-07-19,sriramranganathan,research,https://www.inaturalist.org/observations/53550985,https://inaturalist-open-data.s3.amazonaws.com/photos/85178415/medium.jpeg,Nagegowdanapalya,12.8655969612,77.5217172503,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
54537186,2020-07-23,subhadrad,research,https://www.inaturalist.org/observations/54537186,https://inaturalist-open-data.s3.amazonaws.com/photos/86782022/medium.jpg,Ferns Residency,13.0578095229,77.6390541717,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
54614209,2020-07-28,sriramranganathan,research,https://www.inaturalist.org/observations/54614209,https://inaturalist-open-data.s3.amazonaws.com/photos/86910045/medium.jpeg,Bommasandra Industrial Area,12.8160487422,77.6793811843,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
55023032,2019-02-09,ajay50,research,https://www.inaturalist.org/observations/55023032,https://inaturalist-open-data.s3.amazonaws.com/photos/87587598/medium.jpeg,"Nandi Hills, Karnataka, India",13.370154,77.6834551,Chikballapura,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
56112800,2020-08-08,hareeshaas,research,https://www.inaturalist.org/observations/56112800,https://inaturalist-open-data.s3.amazonaws.com/photos/89393434/medium.jpeg,"Nandagudi, Uddappanahalli, Karnataka, India",13.1231003411,77.9642582905,Kolar,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
56114229,2020-08-11,sriramranganathan,research,https://www.inaturalist.org/observations/56114229,https://inaturalist-open-data.s3.amazonaws.com/photos/89398000/medium.jpg,Bommasandra Industrial Area,12.8160487422,77.6793811843,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
56283371,2020-08-13,aswathynarayanan,research,https://www.inaturalist.org/observations/56283371,https://static.inaturalist.org/photos/89683046/medium.jpeg,Bengaluru,13.0689606,77.6126264,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
56823137,2020-08-18,sriramranganathan,research,https://www.inaturalist.org/observations/56823137,https://inaturalist-open-data.s3.amazonaws.com/photos/90581936/medium.jpg,Sobha Sunscape,12.864314363,77.5212750211,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
58006294,2020-03-31,bhargavrm,research,https://www.inaturalist.org/observations/58006294,https://static.inaturalist.org/photos/92574504/medium.jpeg,"Karnataka 561204, India",13.3000716671,77.4173018709,Bangalore Rural,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
58313591,2020-09-02,siddharth24,research,https://www.inaturalist.org/observations/58313591,https://static.inaturalist.org/photos/93089197/medium.jpeg,"Kapikad, Mangalore, Karnataka, India",12.8898418657,74.8410085961,Dakshin Kannad,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
58386579,2020-09-03,rameshdesai,research,https://www.inaturalist.org/observations/58386579,https://static.inaturalist.org/photos/93212362/medium.jpg,"Bangaramma Sajjan Campus, Vijayapura, KA, IN",16.8491614843,75.712687634,Bijapur,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
58483508,2020-09-04,bijoy,research,https://www.inaturalist.org/observations/58483508,https://inaturalist-open-data.s3.amazonaws.com/photos/93375223/medium.jpg,"Kaikondrahalli, Bengaluru, KA, IN",12.916575,77.67873333,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
59114738,2020-09-10,hareeshaas,research,https://www.inaturalist.org/observations/59114738,https://inaturalist-open-data.s3.amazonaws.com/photos/94432386/medium.jpeg,"Vignana Kendra, Bengaluru, Karnataka, India",13.0762259921,77.5761064742,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
59129231,2020-05-26,hareeshaas,research,https://www.inaturalist.org/observations/59129231,https://inaturalist-open-data.s3.amazonaws.com/photos/94457812/medium.jpeg,"Vignana Kendra, Bengaluru, Karnataka, India",13.0759490236,77.5758221575,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
59140751,2020-05-26,hareeshaas,research,https://www.inaturalist.org/observations/59140751,https://inaturalist-open-data.s3.amazonaws.com/photos/94475628/medium.jpeg,"Vignana Kendra, Bengaluru, Karnataka, India",13.0759666653,77.5758124811,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
59308389,2020-08-08,rajesh_balakrishnan,research,https://www.inaturalist.org/observations/59308389,https://inaturalist-open-data.s3.amazonaws.com/photos/94756506/medium.jpeg,Prestige Greenwoods,12.9901508706,77.6624017954,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
59664486,2020-09-15,sriramranganathan,research,https://www.inaturalist.org/observations/59664486,https://inaturalist-open-data.s3.amazonaws.com/photos/95349909/medium.jpeg,Nagegowdanapalya,12.8655969612,77.5217172503,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
60679396,2020-09-25,bhanup,research,https://www.inaturalist.org/observations/60679396,https://inaturalist-open-data.s3.amazonaws.com/photos/97045513/medium.jpeg,"Canara Bank Layout, Rajiv Gandhi Nagar, Kodigehalli, Bengaluru, Karnataka, India",13.0667287222,77.5774327222,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
61931342,2020-10-06,sriramranganathan,research,https://www.inaturalist.org/observations/61931342,https://inaturalist-open-data.s3.amazonaws.com/photos/99163455/medium.jpeg,Sobha Sunbeam 1,12.8643516251,77.5202896446,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
61954063,2020-10-07,sriramranganathan,research,https://www.inaturalist.org/observations/61954063,https://inaturalist-open-data.s3.amazonaws.com/photos/99201386/medium.jpeg,"Shobha Hills View Apartment, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8643516251,77.5202896446,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
62286333,2020-10-10,bhargavrm,research,https://www.inaturalist.org/observations/62286333,https://static.inaturalist.org/photos/99778649/medium.jpeg,"Karnataka 571402, India",12.5198144081,76.8403100967,Mandya,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
62376113,2020-10-12,aneesh13,research,https://www.inaturalist.org/observations/62376113,https://static.inaturalist.org/photos/99931957/medium.jpeg,"Maruthi Nagar, Yelahanka, Bengaluru, Karnataka 560064, India",13.1088152778,77.6067765833,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
63155644,2020-10-21,prashsagar,research,https://www.inaturalist.org/observations/63155644,https://inaturalist-open-data.s3.amazonaws.com/photos/101313309/medium.jpeg,Bisuvanahalli,13.2266023,77.5467315,Bangalore Rural,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
63222046,2020-08-14,manishchandra,research,https://www.inaturalist.org/observations/63222046,https://static.inaturalist.org/photos/101431048/medium.jpeg,Nandavara,12.8676571453,75.0388362631,Dakshin Kannad,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
63370820,2020-10-15,pkishore,research,https://www.inaturalist.org/observations/63370820,https://inaturalist-open-data.s3.amazonaws.com/photos/101690894/medium.jpeg,"Belur, Karnataka, India",13.1623166,75.8679195,Hassan,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
63941608,2020-11-01,sriramranganathan,research,https://www.inaturalist.org/observations/63941608,https://inaturalist-open-data.s3.amazonaws.com/photos/102707581/medium.jpeg,"Shobha Hills View Apartment, Nagegowdanapalya, Bengaluru, Karnataka 560109, India",12.8643558743,77.5202896446,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
64584668,2020-11-10,sudeepgdsudeepgd,research,https://www.inaturalist.org/observations/64584668,https://static.inaturalist.org/photos/103852017/medium.jpeg,"Molakalmuru, Karnataka 577535, India",14.7166245147,76.744293049,Chitradurga,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
64663549,2020-11-11,amzblr,research,https://www.inaturalist.org/observations/64663549,https://inaturalist-open-data.s3.amazonaws.com/photos/103991745/medium.jpeg,"Anjanappa Layout, Narayanapura, Bengaluru, Karnataka 560077, India",13.0651159722,77.6480399722,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
66038320,2020-12-03,shivanshi_nair,research,https://www.inaturalist.org/observations/66038320,https://static.inaturalist.org/photos/106374920/medium.jpg,"Balagere, Bengaluru, KA, IN",12.9374168727,77.7083150041,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
66760137,2020-12-18,rameshdesai,research,https://www.inaturalist.org/observations/66760137,https://static.inaturalist.org/photos/107694649/medium.jpg," Deserted Monuments, Ittangihal Rd, Bijapur Bijapur, IN-KA",16.8677593924,75.6869994376,Bijapur,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
66772758,2020-12-19,amzblr,research,https://www.inaturalist.org/observations/66772758,https://inaturalist-open-data.s3.amazonaws.com/photos/107739181/medium.jpeg,"Narayanapura, Bengaluru, Karnataka 560077, India",13.065127,77.648424,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
66816592,2020-12-20,subbu107,research,https://www.inaturalist.org/observations/66816592,https://inaturalist-open-data.s3.amazonaws.com/photos/107800706/medium.jpg,"Rachanamadu, Karnataka, India",12.8571865,77.508911,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
66816601,2020-12-20,subbu107,research,https://www.inaturalist.org/observations/66816601,https://inaturalist-open-data.s3.amazonaws.com/photos/107799484/medium.jpg,"Rachanamadu, Karnataka, India",12.8571865,77.508911,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
67036206,2020-12-25,vaidyar,research,https://www.inaturalist.org/observations/67036206,https://static.inaturalist.org/photos/108208902/medium.jpeg,"21, Pushpaveni Layout, Maruti Nagar, Kaikondrahalli, Bengaluru, Karnataka 560035, India",12.9160972222,77.6787861111,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
67081940,2020-12-26,subbu107,research,https://www.inaturalist.org/observations/67081940,https://inaturalist-open-data.s3.amazonaws.com/photos/108290727/medium.jpg,"Bengaluru, Karnataka, India",12.8788403282,77.5297049619,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
67194546,2020-12-26,rameshdesai,research,https://www.inaturalist.org/observations/67194546,https://static.inaturalist.org/photos/108503123/medium.jpg,"Kulgi Nature Camp, Uttara Kannada, Karnataka, India",15.1661701357,74.6325242333,Uttar Kannand,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
67242665,2020-12-24,msanjay,research,https://www.inaturalist.org/observations/67242665,https://inaturalist-open-data.s3.amazonaws.com/photos/108592113/medium.jpeg,Sobha Forest View,12.8789282066,77.5300911069,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
67456233,2021-01-01,csbandi,research,https://www.inaturalist.org/observations/67456233,https://inaturalist-open-data.s3.amazonaws.com/photos/108990433/medium.jpeg,"Kasavanahalli, Karnataka 560035, India",12.90630625,77.6767617222,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
67783071,2021-01-08,hareeshaas,research,https://www.inaturalist.org/observations/67783071,https://inaturalist-open-data.s3.amazonaws.com/photos/109604568/medium.jpeg,"Nandagudi, Uddappanahalli, Karnataka, India",13.1230895808,77.9642930316,Kolar,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
67829948,2021-01-10,thomasjob,research,https://www.inaturalist.org/observations/67829948,https://inaturalist-open-data.s3.amazonaws.com/photos/109691204/medium.jpeg,"Rainbow Drive, Halanayakanahalli, Karnataka 560035, India",12.9074207,77.6858892,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
68044258,2021-01-14,amzblr,research,https://www.inaturalist.org/observations/68044258,https://inaturalist-open-data.s3.amazonaws.com/photos/110088502/medium.jpeg,"Anjanappa Layout, Narayanapura, Bengaluru, Karnataka 560077, India",13.065063,77.648097,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
68369743,2021-01-20,akhilesh,research,https://www.inaturalist.org/observations/68369743,https://inaturalist-open-data.s3.amazonaws.com/photos/110687635/medium.jpeg,Kundalahalli Lake,12.969340772,77.7205276117,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
68435270,2021-01-20,sriramranganathan,research,https://www.inaturalist.org/observations/68435270,https://inaturalist-open-data.s3.amazonaws.com/photos/110810567/medium.jpeg,"15, Dandebagh, Gokarna, Karnataka 581326, India",14.5429335002,74.3136527762,Uttar Kannand,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
68592088,2021-01-23,vivek10,research,https://www.inaturalist.org/observations/68592088,https://static.inaturalist.org/photos/111108112/medium.jpeg,"Karnataka 571455, India",12.447032785,76.5801938251,Mandya,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
68926732,2019-04-28,sunshinesaqimax,research,https://www.inaturalist.org/observations/68926732,https://inaturalist-open-data.s3.amazonaws.com/photos/111729996/medium.jpg,"NH 275, Bengaluru, KA, IN",12.974405,77.59762,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
68955249,2020-09-06,subhadrad,research,https://www.inaturalist.org/observations/68955249,https://inaturalist-open-data.s3.amazonaws.com/photos/111782003/medium.jpg,Nagadasanahalli Lake,13.1570191744,77.5728267758,Bangalore,Karnataka,Giant Honey Bee,Apis dorsata,Giant Honey Bee,Insecta,245955,Apidae,Apis
