id,observed_on,user_login,quality_grade,url,image_url,place_guess,latitude,longitude,place_county_name,place_state_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name
200196679,2024-02-18,vikasdprasad,research,https://www.inaturalist.org/observations/200196679,https://inaturalist-open-data.s3.amazonaws.com/photos/353162464/medium.jpeg,"Bannerghatta, IN-KA-BN, IN-KA, IN",12.8335816667,77.5840683333,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
200688309,2024-02-18,kartrick,research,https://www.inaturalist.org/observations/200688309,https://inaturalist-open-data.s3.amazonaws.com/photos/354123786/medium.jpeg,"Gaare Palya, Basavanapura, Bengaluru, Karnataka 560083, India",12.8391027778,77.5880722222,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
200688353,2024-02-18,kartrick,research,https://www.inaturalist.org/observations/200688353,https://inaturalist-open-data.s3.amazonaws.com/photos/354123908/medium.jpeg,"Gaare Palya, Basavanapura, Bengaluru, Karnataka 560083, India",12.8391027778,77.5880722222,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
200688379,2024-02-18,kartrick,research,https://www.inaturalist.org/observations/200688379,https://inaturalist-open-data.s3.amazonaws.com/photos/354123961/medium.jpeg,"Gaare Palya, Basavanapura, Bengaluru, Karnataka 560083, India",12.8391027778,77.5880722222,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
200799235,2023-12-23,covemom,research,https://www.inaturalist.org/observations/200799235,https://inaturalist-open-data.s3.amazonaws.com/photos/354339713/medium.jpeg,"Chikkanagamangala, Bengaluru, Karnataka 560099, India",12.8547715477,77.6956177898,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
201118337,2024-03-03,aishwaryapammi,research,https://www.inaturalist.org/observations/201118337,https://static.inaturalist.org/photos/354968147/medium.jpeg,"Bengaluru, Karnataka 560064, India",13.1174472222,77.5762416667,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
202007516,2024-03-11,ravindra0502,research,https://www.inaturalist.org/observations/202007516,https://static.inaturalist.org/photos/356691114/medium.jpeg,"Bangalore, IN-KA, IN",13.0097691997,77.5728615997,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
203700600,2024-03-20,shivaprakash,research,https://www.inaturalist.org/observations/203700600,https://inaturalist-open-data.s3.amazonaws.com/photos/359942881/medium.jpeg,"Kadama Kolli, Kodagu",12.043926184,75.835935003,Kodagu,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
203898429,2024-03-20,shivaprakash,research,https://www.inaturalist.org/observations/203898429,https://inaturalist-open-data.s3.amazonaws.com/photos/360319102/medium.jpg,"Kadama Kolli, Kodagu",12.043926184,75.835935003,Kodagu,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
204004708,2019-03-28,sanath_ramesh_manimoole,research,https://www.inaturalist.org/observations/204004708,https://inaturalist-open-data.s3.amazonaws.com/photos/360516813/medium.jpg,"College of horticulture mudigere, Mudigere, Karnataka 577132, India",13.1152305,75.6310404,Chikmagalur,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
205037920,2024-04-01,suraj_sampath,research,https://www.inaturalist.org/observations/205037920,https://inaturalist-open-data.s3.amazonaws.com/photos/362487440/medium.jpeg,"XH7P+6XG, Sampangi, Bengaluru, Karnataka 560002, India",12.963005,77.587495,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
206937803,2019-12-14,sriharsha444,research,https://www.inaturalist.org/observations/206937803,https://inaturalist-open-data.s3.amazonaws.com/photos/365984428/medium.jpg,"Jalahalli, Bengaluru, Karnataka, India",13.0454314,77.5478699,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
208205568,2024-04-19,sriharsha444,research,https://www.inaturalist.org/observations/208205568,https://inaturalist-open-data.s3.amazonaws.com/photos/368357656/medium.jpeg,"Sharadamba Nagar, Muthyala Nagar, Gokula Extension, Mathikere, Bengaluru, Karnataka 560054, India",13.0428018133,77.551185675,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
208430977,2024-04-21,mbentoworld,research,https://www.inaturalist.org/observations/208430977,https://inaturalist-open-data.s3.amazonaws.com/photos/368784663/medium.jpeg,"Basav Colony, Dharwad, Karnataka 580005, India",15.4919888889,74.9842527778,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
209632700,2024-04-26,vaidyar,research,https://www.inaturalist.org/observations/209632700,https://static.inaturalist.org/photos/370928045/medium.jpeg,"Vignana Kendra, Bengaluru, Karnataka, India",13.0800713423,77.5785150379,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
209995473,2024-04-27,mbentoworld,research,https://www.inaturalist.org/observations/209995473,https://inaturalist-open-data.s3.amazonaws.com/photos/371519093/medium.jpeg,"Gandhinagar, Dharwad, Karnataka, India",15.4309361111,75.0282527778,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
209996019,2024-04-27,mbentoworld,research,https://www.inaturalist.org/observations/209996019,https://inaturalist-open-data.s3.amazonaws.com/photos/371519761/medium.jpeg,"Gandhinagar, Dharwad, Karnataka, India",15.4309361111,75.0282527778,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
211422481,2024-04-28,csbandi,research,https://www.inaturalist.org/observations/211422481,https://inaturalist-open-data.s3.amazonaws.com/photos/373790496/medium.jpeg,"Thatguni Post, VG35+PXG, Kanakpura Road, Bengaluru, Rachanamadu, Karnataka 560082, India",12.8543147,77.5099453,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
211427240,2024-04-26,hemalini,research,https://www.inaturalist.org/observations/211427240,https://inaturalist-open-data.s3.amazonaws.com/photos/373806167/medium.jpeg,"No 6/4, AGR Plaza, Annaiah Reddy Layout, Adarsh Palm Retreat, Bellandur, Bengaluru, Karnataka 560103, India",12.9215055171,77.6766972989,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
212185653,2024-04-28,mbentoworld,research,https://www.inaturalist.org/observations/212185653,https://inaturalist-open-data.s3.amazonaws.com/photos/374985003/medium.jpeg,"FXRM+9RV, Dharwad, Karnataka 580001, India",15.4907611111,74.9844777778,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
212185949,2024-04-28,mbentoworld,research,https://www.inaturalist.org/observations/212185949,https://inaturalist-open-data.s3.amazonaws.com/photos/374985555/medium.jpeg,"FXRM+9RV, Dharwad, Karnataka 580001, India",15.4907611111,74.9844777778,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
212201871,2024-04-28,mbentoworld,research,https://www.inaturalist.org/observations/212201871,https://inaturalist-open-data.s3.amazonaws.com/photos/375013061/medium.jpeg,"FXRM+9RV, Dharwad, Karnataka 580001, India",15.4907611111,74.9844777778,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
212207433,2024-04-28,aishwaryashetty,research,https://www.inaturalist.org/observations/212207433,https://inaturalist-open-data.s3.amazonaws.com/photos/375022719/medium.jpg,"Dharwad, Dharwad, KA, IN",15.4933716667,74.9867383333,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
214172290,2024-04-27,subhasmita,research,https://www.inaturalist.org/observations/214172290,https://inaturalist-open-data.s3.amazonaws.com/photos/378538794/medium.jpeg,"11, CPRI Staff Colony, Mathikere, Bengaluru, Karnataka 560012, India",13.0245361111,77.571434,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
214540392,2024-04-05,anubhav-agarwal,research,https://www.inaturalist.org/observations/214540392,https://inaturalist-open-data.s3.amazonaws.com/photos/379221135/medium.jpeg,"Madalli Rd, Madahalli, Karnataka 570026, India",12.2687702,76.5183287,Mysore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
215568982,2024-05-12,ash_kadakkod,research,https://www.inaturalist.org/observations/215568982,https://inaturalist-open-data.s3.amazonaws.com/photos/381141322/medium.jpeg,"Ranganathittu Bird Sanctuary, Karimanti, Karnataka 571427, India",12.4182388889,76.6635194444,Mandya,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
216772069,2024-05-15,prajwaldeep,research,https://www.inaturalist.org/observations/216772069,https://static.inaturalist.org/photos/383393271/medium.jpeg,"Kodagu, Karnataka, India",12.3374942,75.8069082,Kodagu,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
218345703,2024-05-26,melitopinto,research,https://www.inaturalist.org/observations/218345703,https://inaturalist-open-data.s3.amazonaws.com/photos/386365333/medium.jpeg,"Chikmagalur, IN-KA, IN",13.4928669879,75.3941689432,Chikmagalur,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
218549968,2024-05-27,aishwaryapammi,research,https://www.inaturalist.org/observations/218549968,https://static.inaturalist.org/photos/386744764/medium.jpeg,"Crpf West Side, Crpf Camp, 904, Anantapura, Bengaluru, Karnataka 560064, India",13.1175277778,77.5756166667,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
218558907,2024-05-27,arpitaj,research,https://www.inaturalist.org/observations/218558907,https://inaturalist-open-data.s3.amazonaws.com/photos/386763131/medium.jpeg,"MCHS Colony, Stage 2, BTM Layout, Bengaluru, Karnataka, India",12.910865137,77.6127993688,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
218710268,2024-05-27,paul_ant,research,https://www.inaturalist.org/observations/218710268,https://inaturalist-open-data.s3.amazonaws.com/photos/386964215/medium.jpg,"Bannerghatta, IN-KA-BN, IN-KA, IN",12.811707661,77.5736095738,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
219323223,2024-05-30,samarth_jain,research,https://www.inaturalist.org/observations/219323223,https://inaturalist-open-data.s3.amazonaws.com/photos/388193995/medium.jpeg,"Lalbagh Botanical Garden, Banglore.",12.9494144253,77.5846804306,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
219457185,2024-05-27,naturalist_aditya,research,https://www.inaturalist.org/observations/219457185,https://inaturalist-open-data.s3.amazonaws.com/photos/388446041/medium.jpeg,"Bannerghatta, IN-KA-BN, IN-KA, IN",12.8102991556,77.5736439778,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
219940471,2024-05-25,bhuvanrajk,research,https://www.inaturalist.org/observations/219940471,https://static.inaturalist.org/photos/389346802/medium.jpeg,"Bengaluru, Karnataka, India",12.797952224,77.5764806065,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
219950167,2024-05-28,bhuvanrajk,research,https://www.inaturalist.org/observations/219950167,https://static.inaturalist.org/photos/389362052/medium.jpeg,"Bengaluru, Karnataka, India",12.8009705802,77.5762331486,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
220838124,2024-04-29,naturalist_aditya,research,https://www.inaturalist.org/observations/220838124,https://inaturalist-open-data.s3.amazonaws.com/photos/391037686/medium.jpeg,"St Joseph's College St Joseph's College Humanities Block, Langford Gardens, Bengaluru, Karnataka 560027, India",12.9628291997,77.5975616997,Bangalore,Karnataka,Indian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
222185144,2024-06-12,ruchethan,research,https://www.inaturalist.org/observations/222185144,https://inaturalist-open-data.s3.amazonaws.com/photos/393553236/medium.jpeg,"39P, Bommasandra, Bande Nalla Sandra, Karnataka 560105, India",12.7883061236,77.6518147811,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
222392367,2024-06-13,wsggang,research,https://www.inaturalist.org/observations/222392367,https://inaturalist-open-data.s3.amazonaws.com/photos/393943389/medium.jpg,"Karnataka, IN",13.1751704768,77.6140960497,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
223347043,2024-06-16,n_p,research,https://www.inaturalist.org/observations/223347043,https://inaturalist-open-data.s3.amazonaws.com/photos/395729775/medium.jpeg,"7MM8+MH2, Near Basaveswara Temple, Chamundi Hill, Mysuru, Karnataka 570010, India",12.2838260431,76.6665901244,Mysore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
224856124,2024-06-21,wilderbombyx,research,https://www.inaturalist.org/observations/224856124,https://inaturalist-open-data.s3.amazonaws.com/photos/398583709/medium.jpg,"Karnataka, IN",12.9235245624,77.5046904799,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
225240503,2024-06-25,wilderbombyx,research,https://www.inaturalist.org/observations/225240503,https://inaturalist-open-data.s3.amazonaws.com/photos/399322836/medium.jpg,"Temple Road, Belur, KA, IN",13.1628055,75.8612883333,Hassan,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
225247479,2024-06-19,jayantdeshpande,research,https://www.inaturalist.org/observations/225247479,https://inaturalist-open-data.s3.amazonaws.com/photos/399331564/medium.jpg,"Kodagu, IN-KA, IN",12.2198041033,75.676895038,Kodagu,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
228281918,2024-06-20,swanand,research,https://www.inaturalist.org/observations/228281918,https://inaturalist-open-data.s3.amazonaws.com/photos/405064496/medium.jpeg,"Kodagu, IN-KA, IN",12.3518977025,75.6019609447,Kodagu,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
228618401,2024-07-11,prajna_k,research,https://www.inaturalist.org/observations/228618401,https://static.inaturalist.org/photos/405713014/medium.jpeg,"CXQP+473, Karnatak University Campus, Dharwad, Karnataka 580003, India",15.437875,74.98535,Dharwad,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
229565934,2024-06-26,sayeegirdhari,research,https://www.inaturalist.org/observations/229565934,https://inaturalist-open-data.s3.amazonaws.com/photos/407505587/medium.jpeg,"Farmer's Training Institute, Gandhi Krishi Vignana Kendra, Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560065, India",13.0753617997,77.5813280997,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
232075051,2024-07-26,deemopahan,research,https://www.inaturalist.org/observations/232075051,https://inaturalist-open-data.s3.amazonaws.com/photos/412253775/medium.jpeg,"RHQQ+4P Kalkere Arboretum, Basavanapura, Bengaluru, Karnataka 560083, India",12.8378402,77.589327,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
232648770,2024-07-29,umavaijnath,research,https://www.inaturalist.org/observations/232648770,https://inaturalist-open-data.s3.amazonaws.com/photos/413353536/medium.jpeg,"63, Raghavendra Layout, Lingadeeranahalli, Bengaluru, Hosahalli, Karnataka 560062, India",12.8779081317,77.5323998183,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
232954466,2023-06-19,kavin_kumar,research,https://www.inaturalist.org/observations/232954466,https://static.inaturalist.org/photos/413938599/medium.jpeg,Devanahalli,13.2437192205,77.7172412351,Bangalore Rural,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
233274506,2024-07-07,wilderbombyx,research,https://www.inaturalist.org/observations/233274506,https://inaturalist-open-data.s3.amazonaws.com/photos/414553339/medium.jpeg,"Walk Trail 3, Bengaluru, KA, IN",12.94832,77.5814533333,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
234103235,2024-07-27,suhassaya,research,https://www.inaturalist.org/observations/234103235,https://static.inaturalist.org/photos/416126983/medium.jpeg,"Yevakapadi, Karnataka, India",12.2246944444,75.6500277778,Kodagu,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
234654975,2024-08-09,bhuvanrajk,research,https://www.inaturalist.org/observations/234654975,https://static.inaturalist.org/photos/417197198/medium.jpeg,"Block I, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",12.9337772997,77.6065214,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
236483816,2024-08-18,haneesh,research,https://www.inaturalist.org/observations/236483816,https://inaturalist-open-data.s3.amazonaws.com/photos/420807784/medium.jpeg,"Karnataka 574213, India",13.1219747,74.9930197,Udupi,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
237118548,2024-08-19,karan_matalia,research,https://www.inaturalist.org/observations/237118548,https://inaturalist-open-data.s3.amazonaws.com/photos/421949503/medium.jpeg,"Maruti Nagar, 1st Stage, BTM Layout, Bengaluru, Karnataka, India",12.9255720095,77.6138169318,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
240315590,2024-09-06,bhuvanrajk,research,https://www.inaturalist.org/observations/240315590,https://static.inaturalist.org/photos/573654284/medium.jpg,"WJM4+J92, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",12.9339975997,77.6061571997,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
241697656,2024-08-31,anagha8,research,https://www.inaturalist.org/observations/241697656,https://static.inaturalist.org/photos/430791153/medium.jpeg,"3J7C+J28, Royal Enclave, Phase II, Srirampura, Jakkur, Bengaluru, Karnataka 560064, India",13.064292582,77.620216012,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
242081829,2024-09-16,bhaveesh,research,https://www.inaturalist.org/observations/242081829,https://static.inaturalist.org/photos/431536207/medium.jpeg,"RH7F+7XJ, Bengaluru, Karnataka 560083, India",12.8116263,77.5740310997,Bangalore,Karnataka,Asian Honey Bee,Apis cerana,Asian Honey Bee,Insecta,338194,Apidae,Apis
